지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
114,원주,2022-05-10,17.5,9.1,24.9,0,3.1,1,11,37.5,9.3,25.64
114,원주,2022-05-11,19.2,12.8,24.2,0,3,1.1,33,47,9.3,24.05
114,원주,2022-05-12,20.7,13.9,26.7,0,3.1,1.1,38,53,8.9,23.37
114,원주,2022-05-13,16.9,13,21.9,0,2.6,1.1,52,70,1.1,7.06
114,원주,2022-05-14,14.5,8.5,19.7,,4.9,1.8,23,50.8,11.7,24.86
114,원주,2022-05-15,14.5,7.5,20.7,,3.4,1.3,17,39.6,13.2,29.43
114,원주,2022-05-16,16,7.2,23.4,,4.3,1.3,22,40.8,13.1,28.73
114,원주,2022-05-17,19.1,10,26.7,0,3.4,1.2,22,44,12.7,27.71
114,원주,2022-05-18,19.9,12.9,26.8,.6,4.4,1.3,24,48.1,7.9,16.75
114,원주,2022-05-19,20.1,15.6,24.6,,3.3,1.2,23,36.5,7.1,19.59
114,원주,2022-05-20,19.2,13.9,25.1,0,2.8,.9,29,48.8,9.6,23.69
114,원주,2022-05-21,20,13.4,25.6,,3.2,1.3,42,59.4,10.1,23.17
114,원주,2022-05-22,20.2,14.9,26.5,,3,1.2,44,64.6,7.2,21.79
114,원주,2022-05-23,22.3,15.4,28.5,,2.9,1.2,35,60.9,10.6,26.71
114,원주,2022-05-24,22.8,16.1,29.7,,2.7,1,22,47.5,12.4,27.71
114,원주,2022-05-25,21.4,15.3,27.6,0,3.6,1.5,27,51.9,10.8,24.54
114,원주,2022-05-26,18.6,14.3,23.8,6.2,3.9,2,25,52,10.8,25.16
114,원주,2022-05-27,19.5,16,24.2,,4.9,2.4,33,52.3,8.2,20.03
114,원주,2022-05-28,21.2,12.6,29.5,,3.9,1.4,27,49,13.2,27.68
114,원주,2022-05-29,21.9,13.7,29.4,,2.9,.9,26,49.1,13.2,27.94
114,원주,2022-05-30,20.1,16.9,25.1,0,2.9,1.1,48,66.6,.6,9.51
114,원주,2022-05-31,20.1,12.9,26.9,,3.9,1.3,23,45,13,28.49
114,원주,2022-06-01,21.4,12.8,29.2,,3.5,1.4,16,35,13.6,30.51
114,원주,2022-06-02,21.4,13,28,,2.7,1.1,30,48.9,13.3,28.65
114,원주,2022-06-03,23.9,17.7,31.7,,2.7,1.3,20,53.9,10.8,27.79
114,원주,2022-06-04,24.1,18.7,28.8,,3.2,1.4,37,50.3,8.4,21.41
114,원주,2022-06-05,21.1,19.6,24,0,3.8,1.4,40,55.3,0,4.12
114,원주,2022-06-06,17.7,14.1,22.2,6.7,4.6,1.8,44,67.8,4.9,14.13
114,원주,2022-06-07,17.8,11.7,22.9,,2.2,.9,41,59.1,4.6,16.26
114,원주,2022-06-08,19.9,14.6,25,,2.4,1,40,56.9,6.2,21.83
114,원주,2022-06-09,20.3,17,24.8,0,2.3,.8,45,67,2.1,14.42
114,원주,2022-06-10,22.1,16.2,28.3,0,3,1.1,33,62.1,8.6,24.12
114,원주,2022-06-11,22.4,16.5,30.2,1.9,3.3,1.1,29,59.1,9,23.42
114,원주,2022-06-12,22.7,15.7,28.1,,2.7,1.1,37,55.3,7.3,23.31
114,원주,2022-06-13,23.6,20.3,28.6,,4.1,1.8,23,47.9,9.7,24.24
114,원주,2022-06-14,19.7,16.8,23.9,0,4.8,2.1,39,53,4,15.02
114,원주,2022-06-15,17.3,14.1,21.1,16.2,2.5,.9,65,86.5,.5,7.04
114,원주,2022-06-16,19.4,17,23.1,.4,3.1,1.3,56,73.6,3,12.66
114,원주,2022-06-17,21.8,14.8,28.2,,3,1,47,71.3,8.9,24.36
114,원주,2022-06-18,24,20.4,27.8,,3,1.1,54,70.1,6.1,18.25
114,원주,2022-06-19,24,21.9,26.5,,2.5,1,59,70.4,.6,9.52
114,원주,2022-06-20,25.6,21,30.7,,2.4,.9,45,66.1,8,22.86
114,원주,2022-06-21,27.6,20.8,34.2,,2.8,1.1,30,59.4,13,28.15
114,원주,2022-06-22,26.7,22.2,31.6,,3.2,1.2,37,59.6,9.4,24.63
114,원주,2022-06-23,24.8,21.4,29.6,40.7,5.1,1.5,56,77.5,1.2,7.55
114,원주,2022-06-24,24,21.2,27.6,34.7,3.6,1.9,58,77.3,2.7,12.3
114,원주,2022-06-25,25.7,19.2,32,1.9,3.9,1.2,44,68.8,9.2,24.14
114,원주,2022-06-26,26.8,23.2,29.7,0,4,1,62,73.3,1,8.57
114,원주,2022-06-27,27.5,25.5,30.3,8.3,4,1.3,59,69.9,.5,10.88
114,원주,2022-06-28,28.6,27.2,30.3,0,4.6,3,55,59.8,1.1,9.41
114,원주,2022-06-29,25.6,23.5,28.3,47.1,5,1.9,59,82.3,.7,8.74
114,원주,2022-06-30,22.7,21.5,25.6,68.8,3.3,.9,79,91.3,.1,5.55
114,원주,2022-07-01,26.6,21,32,,2.8,.8,47,72.9,11.9,27.5
114,원주,2022-07-02,27.7,22.2,32.8,,3,.9,47,69.9,11.2,25.56
114,원주,2022-07-03,28.3,22.6,33.6,,3.6,1.1,43,65.3,12.1,27.55
114,원주,2022-07-04,26.9,24.2,33.5,17.2,4.6,1,48,75.5,8,21.01
114,원주,2022-07-05,26.8,23.7,33,.5,2.9,1,52,77.9,5.7,21.03
114,원주,2022-07-06,28.5,23.9,32.7,0,3.6,1,53,70,6.3,19.06
114,원주,2022-07-07,29.1,27,32.3,.4,3.7,2,52,68.3,5.6,16.2
114,원주,2022-07-08,26.6,24.6,29.1,2.4,2.7,1.2,60,74.6,1.4,11.84
114,원주,2022-07-09,26.5,23.5,30.6,0,2.2,.8,56,75.4,3.7,14.15
114,원주,2022-07-10,28,23,33.7,7.9,3.6,.9,49,71.3,8.7,24.6
114,원주,2022-07-11,24.7,22,28.9,49.6,2.8,1,62,80.8,5.4,17.92
114,원주,2022-07-12,25.8,20.9,29.8,0,2.2,.9,55,72.8,4.7,17.33
114,원주,2022-07-13,24,22.7,26.5,82.9,3.6,1.4,68,83.1,0,2.85
114,원주,2022-07-14,24.8,23,28.5,5.2,2.5,.9,66,83.1,3.2,10.74
114,원주,2022-07-15,25.4,21.5,30,,2.7,1.1,48,70.6,8.1,22.41
114,원주,2022-07-16,24.2,20.7,27.2,.3,2.3,.9,55,74.4,5.1,14.96
114,원주,2022-07-17,24.6,21.8,28.4,0,2.4,.9,56,74,3.9,15.07
114,원주,2022-07-18,24.5,21.4,28.5,0,2.1,.8,56,76.9,.8,10.24
114,원주,2022-07-19,25.9,22.3,30.4,,3.3,1.1,53,71.6,5.5,19.56
114,원주,2022-07-20,26.4,23.9,30.3,.8,2.3,1,52,71.3,5.3,18.39
114,원주,2022-07-21,22,20.6,24,12.3,3.3,1.3,84,89.6,0,5.05
114,원주,2022-07-22,22.8,21.1,28.4,23.4,3.4,.8,62,85.3,2.2,12.55
114,원주,2022-07-23,23.6,20.5,27.5,29.3,2.4,.8,61,82.4,.9,12.12
114,원주,2022-07-24,24.6,21.7,28.1,3.9,2.6,1.2,61,80.3,2.2,13.7
114,원주,2022-07-25,26.7,23.1,31.7,0,3,1,47,73,9.4,24.5
114,원주,2022-07-26,27.4,22.2,33.3,0,2.3,.9,47,69.9,11.9,26.34
114,원주,2022-07-27,27,23.4,31.2,,3.3,1,47,68.9,6.7,20.28
114,원주,2022-07-28,27.7,21.7,32.6,,3.3,1.6,50,67.1,12.3,24.62
114,원주,2022-07-29,29.5,24.3,34.7,0,2.8,1.3,43,63.3,11.6,25.56
114,원주,2022-07-30,29.1,24.6,34.1,0,3.6,1.2,47,65.3,7.4,19.45
114,원주,2022-07-31,26.5,25.4,29,2.8,3.4,1.1,66,79,0,5.81
114,원주,2022-08-01,28.2,24.7,31.3,12.1,3.5,1.9,60,71.8,3,14.75
114,원주,2022-08-02,27.8,25.4,30.4,.8,3.8,1.5,62,75.8,2.6,13.23
114,원주,2022-08-03,26.5,24.2,29.5,60.2,2.3,.7,67,84.3,1.7,6.91
114,원주,2022-08-04,28.4,25,32.4,.2,2.5,1.1,51,71.8,8.6,22.25
114,원주,2022-08-05,28.7,25.3,31.8,1.9,2.4,.9,60,73.9,6.6,17.79
114,원주,2022-08-06,28.8,26.5,31.9,,2.3,.9,59,74.3,6.1,17.1
114,원주,2022-08-07,28.7,26.1,31.9,.1,3.2,1,59,74.5,3.7,15.65
114,원주,2022-08-08,26.4,24,28.8,35.3,3.8,1.2,70,83,0,2.78
114,원주,2022-08-09,25.8,24.2,27.7,121,4,1.2,73,85.5,0,4.84
114,원주,2022-08-10,23.7,22.6,25.9,58.9,2.1,.8,76,88.8,.1,6.02
114,원주,2022-08-11,23.8,22.6,25.2,62.5,2.3,.6,84,92.8,0,2.71
114,원주,2022-08-12,26.3,23.4,30.9,.1,2.1,.8,48,73.5,9.8,24.51
114,원주,2022-08-13,24.5,22.5,26.6,4.3,1.8,.6,76,86.8,1,5.39
114,원주,2022-08-14,25.7,23.7,29.7,7.7,3.3,.6,70,86.9,1.7,10.72
114,원주,2022-08-15,27.4,24.4,30.3,4.2,4.4,1.9,63,76.9,.2,9.5
114,원주,2022-08-16,26.6,23.4,30.5,0,3.1,1.6,49,69.3,9.3,21.95
114,원주,2022-08-17,24.3,21.1,30.8,14.3,4.7,1,48,78.1,6.3,16.45
114,원주,2022-08-18,24.4,20.8,29.2,,2.5,.8,50,73,5.3,18.69
114,원주,2022-08-19,24.8,21.1,27.5,48.5,3.5,1,60,81.1,1.8,10.36
114,원주,2022-08-20,27.8,24.9,31.8,16.2,3.3,1.1,51,76.1,9,21.85
114,원주,2022-08-21,26.8,23.3,31.7,,2.3,1,48,69.8,9.8,20.32
114,원주,2022-08-22,26,22.2,29.7,0,2.2,.8,56,70.1,5.8,15.76
114,원주,2022-08-23,23.5,21.8,26.4,1.4,2.3,.6,66,84.1,2.3,5.96
114,원주,2022-08-24,23.2,20.9,25.6,,2.2,1,52,67.1,.2,8.93
114,원주,2022-08-25,21.3,18.8,24.3,0,1.9,.7,66,77.4,.5,8.22
114,원주,2022-08-26,22.8,18.7,27.1,,2.4,1,48,70.3,8,19.4
114,원주,2022-08-27,21.3,17,25,0,3.4,1.5,31,57.5,11.2,25.66
114,원주,2022-08-28,21.1,14.2,27.8,,2.8,1,33,60,12.1,24.99
114,원주,2022-08-29,19.4,18.4,21.6,2,2.3,.9,58,78.4,0,4.71
114,원주,2022-08-30,18.4,16.7,19.9,54.3,2.2,.8,78,93.1,0,2.97
114,원주,2022-08-31,20.7,18.8,23.5,6.3,1.7,.5,71,85.3,.2,6.57
114,원주,2022-09-01,22.2,17.8,28.2,,1.9,.7,46,75.6,8.4,20.58
114,원주,2022-09-02,22.7,16.9,28.8,,3.1,1.1,37,61.8,10.5,22.74
114,원주,2022-09-03,23,18.9,28.2,0,2.7,1.3,46,60,4.7,15.29
114,원주,2022-09-04,22.7,20,26.6,8.5,3.5,1.3,66,80.8,0,5.66
114,원주,2022-09-05,21.2,18,23.3,64.8,3.2,1.1,89,92.6,0,2.27
114,원주,2022-09-06,20.1,17.2,25.1,44.9,4.3,1.9,48,76.3,5.1,13.62
114,원주,2022-09-07,20.6,15.6,26.8,,3,.8,36,66.1,10.1,23.14
114,원주,2022-09-08,20.9,14.1,28.2,,2.3,.7,38,68.6,11.5,23.56
114,원주,2022-09-09,21.5,15.7,28.8,,2.2,.7,34,61.5,9.5,22.11
114,원주,2022-09-10,20.8,15.3,26.8,,2.4,.7,36,59.3,4.9,15.2
114,원주,2022-09-11,22.3,18.4,26.6,0,2.5,.8,49,69.4,1.7,11.95
114,원주,2022-09-12,22.9,19.7,27.5,0,1.9,.7,57,76.8,2.5,9.85
114,원주,2022-09-13,23.7,20.5,27.9,0,2.9,.9,56,71,1,10.65
114,원주,2022-09-14,23.3,19.9,26.9,0,5,1.9,38,53.9,1.4,10.48
114,원주,2022-09-15,24.3,18.6,29.3,,3.9,1.2,44,63.1,8.5,17.32
114,원주,2022-09-16,26.2,22.8,30.1,,4.7,2.5,54,63.1,8.1,18.91
114,원주,2022-09-17,26.9,23.4,31.3,,2.4,.9,50,71.3,8,19.59
114,원주,2022-09-18,26.1,23.5,29.8,0,4.6,1.3,55,72.8,.4,9.87
114,원주,2022-09-19,22.4,16.3,26.5,,5.8,2.7,47,62.8,3.9,13.91
114,원주,2022-09-20,17.5,13.7,22.7,,2.6,.9,34,63.3,8.4,18.28
114,원주,2022-09-21,17.3,11.5,23.5,,2.7,1,30,60.6,11,22.07
114,원주,2022-09-22,17.6,10.9,23.6,,2.5,1,36,60.6,10.1,19.16
114,원주,2022-09-23,16.8,12.7,23.7,.1,3.7,1.2,42,67,8,15.89
114,원주,2022-09-24,15.9,9.7,22.5,,2.7,.7,37,64,10.6,21.01
114,원주,2022-09-25,16.4,11.7,22.7,,1.9,.6,33,67,4.3,13.12
114,원주,2022-09-26,17.6,12.8,24.1,,1.9,.6,30,66.3,7.1,16.83
114,원주,2022-09-27,18.6,11.2,26.5,,1.7,.5,37,68.8,10.7,20.43
114,원주,2022-09-28,18.1,13.2,24.7,,1.6,.6,44,74.3,7.1,13.93
114,원주,2022-09-29,18.4,13.4,25.8,,2,.6,42,76.4,8.5,18.03
114,원주,2022-09-30,18.5,13.7,26.5,,2.1,.6,24,68.8,8.8,18.54
114,원주,2022-10-01,18.7,11.8,27.3,,2,.6,27,65.8,8.8,17.44
114,원주,2022-10-02,17.8,14.2,21.9,6.5,5,1.1,52,78.6,.1,4.1
114,원주,2022-10-03,21.4,17.2,24.7,11,4.8,1.4,69,85.6,0,1.73
114,원주,2022-10-04,18.4,14.3,23.7,60.2,5,1.3,78,91.6,0,1.8
114,원주,2022-10-05,16,13.9,20.1,.1,2.3,.9,49,74.3,3.9,11.07
114,원주,2022-10-06,15.7,13.2,20.5,0,2.1,.8,53,74.8,1.9,9.47
114,원주,2022-10-07,14.3,11.2,18.4,0,2.6,.9,50,75.1,1.5,8.1
114,원주,2022-10-08,14.3,8.3,19.9,,2.7,1.1,33,63.8,10.1,17.73
114,원주,2022-10-09,13.3,11,16.8,14.1,3.6,1.3,50,78.9,1,5.61
114,원주,2022-10-10,9.4,8,12.1,3.3,4.1,1.9,56,77.6,1.5,7.24
114,원주,2022-10-11,10.2,7.5,15.3,0,2.7,1.1,49,67.5,7.1,15.45
114,원주,2022-10-12,11.5,5.2,19.8,,2,.6,42,77.8,7.9,16.45
114,원주,2022-10-13,13.7,8.3,21.4,,1.6,.5,44,77.5,8,16.2
114,원주,2022-10-14,15,9.4,21.8,,1.6,.5,48,76.8,5.9,13.78
114,원주,2022-10-15,16.8,11.8,23.3,,1.7,.6,42,76.6,7.1,15.02
114,원주,2022-10-16,16.6,14.6,20,,2.2,.6,64,78.9,.2,6.13
114,원주,2022-10-17,12,6,15.9,,3.8,1.5,19,54,9.1,17.14
114,원주,2022-10-18,7.7,2.5,13.5,,3.1,.9,32,62.3,10,17.15
114,원주,2022-10-19,7.8,1.6,15,,2.1,.7,31,64.8,9.9,16.95
114,원주,2022-10-20,10.1,2.2,18.2,,2.2,.6,27,64.1,9.9,16.7
114,원주,2022-10-21,11.8,5.6,19.2,,2.6,.7,24,66.4,9,14.93
114,원주,2022-10-22,12.4,7.3,19,,2.1,.6,39,70,8.1,14.15
114,원주,2022-10-23,12.9,7.5,18.5,,2.8,.8,41,66.5,6.8,11.84
114,원주,2022-10-24,9.2,4.9,14.5,,2.6,1,32,65.3,5.3,11.96
114,원주,2022-10-25,9.2,3.1,15.9,,2.4,.7,37,64.6,8.2,14.76
114,원주,2022-10-26,10.2,3.1,17.2,,1.8,.5,36,65.4,7.9,14.02
114,원주,2022-10-27,11.2,5.6,18.6,,2.1,.5,37,70.1,9.6,13.77
114,원주,2022-10-28,12.5,6,19.6,,1.9,.6,39,68.8,9.6,14.34
114,원주,2022-10-29,12.7,6.9,19.4,,2.1,.5,34,68.5,9.6,14.27
114,원주,2022-10-30,13.3,6.9,19.8,,2,.6,36,65.5,9.5,14.21
114,원주,2022-10-31,12.8,8,19.3,,1.7,.5,40,67.4,8.7,13.4
114,원주,2022-11-01,11.7,7.7,18.1,,2.8,.7,39,72.6,7.5,11.76
114,원주,2022-11-02,9.7,4.1,17.5,,3.1,.7,19,64.9,9.2,14.31
114,원주,2022-11-03,8.7,3.9,13.3,0,2.4,.8,35,60.9,1.1,5.69
114,원주,2022-11-04,4.9,.7,9.7,,3.1,1.1,20,43.6,9.4,14.29
114,원주,2022-11-05,3.8,-2.5,11.5,,1.8,.6,22,51.3,9.4,14.43
114,원주,2022-11-06,6.4,0,14.1,,2.5,.5,19,55.6,8.6,13.53
114,원주,2022-11-07,8.7,1.6,15.5,,1.7,.5,27,56.4,7.6,10.43
114,원주,2022-11-08,10.1,6.4,16.5,,2.6,.6,40,65.3,7.5,10.76
114,원주,2022-11-09,9.2,3.2,15.9,,2.1,.6,35,68.4,8.4,11.7
114,원주,2022-11-10,10.7,4.9,17.4,,1.5,.4,48,71.3,7.7,10.65
114,원주,2022-11-11,12.6,6.1,21.1,,1.8,.4,36,68.9,9.1,11.29
114,원주,2022-11-12,14.9,7.2,22.4,25,2.5,.7,42,72.9,3.2,8.01
114,원주,2022-11-13,11.3,9.1,17.8,2,3.9,1.3,81,88.6,0,1.64
114,원주,2022-11-14,9.3,5.8,13.5,0,3.1,.9,45,76.5,1.7,5.29
114,원주,2022-11-15,6.1,.8,11.4,1.7,2.7,.8,54,82.4,4.8,8.59
114,원주,2022-11-16,6.8,4.4,11.8,.1,2.6,.7,41,81.8,4.4,8.22
114,원주,2022-11-17,7.6,3,14.3,,1.4,.4,40,72.3,8.5,12.25
114,원주,2022-11-18,8.1,1.9,17,,1.8,.5,31,69.5,9,13.05
114,원주,2022-11-19,9.6,3,17.9,,2.7,.6,38,69.1,8.3,11.14
114,원주,2022-11-20,10.9,6.5,18.3,,1.4,.4,30,68.1,7.3,11.3
114,원주,2022-11-21,10.2,4.8,16.9,,1.7,.5,45,71.6,5.3,8.89
114,원주,2022-11-22,9.8,5,14.1,0,1.1,.3,44,71.1,2,6.28
114,원주,2022-11-23,10.5,5.4,16.6,.3,2.9,.6,29,68.1,6.1,9.54
114,원주,2022-11-24,7,2.7,13.7,,1.5,.5,35,67.9,6.8,10.32
114,원주,2022-11-25,9.3,1.7,16.7,0,2.8,.8,29,59,8.8,11.17
114,원주,2022-11-26,8.2,1.8,13.9,.7,3.9,1.3,16,52,8.6,11.72
114,원주,2022-11-27,4.2,-1.5,12.1,,1.3,.4,15,50,7.6,11.23
114,원주,2022-11-28,8.1,.9,12.1,18.8,1.9,.6,41,74.8,2.6,4.41
114,원주,2022-11-29,9.3,2.1,12.8,6,4.5,1.7,28,58.5,1,5.37
114,원주,2022-11-30,-3.5,-5.5,2.1,,4.4,2.4,22,34.1,8.8,12.4
114,원주,2022-12-01,-4.3,-8.2,-.9,,3,1.2,27,44.6,8.8,12.13
114,원주,2022-12-02,-3.4,-8.7,1.7,,2.4,.7,24,53.9,8.7,13.06
114,원주,2022-12-03,.1,-4.2,4.7,0,1.6,.5,57,73.4,2.3,3.69
114,원주,2022-12-04,-1.6,-4.8,1.5,,3.2,1.2,24,39.5,1.9,7.18
114,원주,2022-12-05,-3,-6.4,1.6,,2.1,.8,22,47.4,7.8,11.61
114,원주,2022-12-06,-2.6,-6.9,1.7,0,2.2,.6,59,75.8,1.6,4.98
114,원주,2022-12-07,2.4,-1.9,8.1,0,3.3,.9,38,71.6,4.3,8.04
114,원주,2022-12-08,1.6,-3.1,8.7,,1.9,.4,23,62.5,8.7,12.46
114,원주,2022-12-09,1.2,-3,7.4,0,1.3,.3,48,69.8,3.9,5.81
114,원주,2022-12-10,.4,-3.2,6,,2.3,.5,41,70.9,3.2,6.51
114,원주,2022-12-11,.2,-4.7,7.3,,1.9,.5,29,63,8.7,12.05
114,원주,2022-12-12,1.3,-4,5.5,.1,2.9,.8,33,68,3.5,7.08
114,원주,2022-12-13,.8,-4.1,4.1,2.3,4.2,1.6,45,75.9,.7,3.31
114,원주,2022-12-14,-7.2,-9.5,-4.2,0,4.6,1.7,33,43.8,8.7,10.87
114,원주,2022-12-15,-5,-9.4,-.7,.9,1.9,.7,64,80.4,.6,4.23
114,원주,2022-12-16,-5.6,-10,-2.4,,2.2,.6,40,65.4,8.1,6.92
114,원주,2022-12-17,-6.2,-9.2,-2.4,0,4.4,1.3,27,51.9,6.3,9.68
114,원주,2022-12-18,-9.2,-12.9,-5.2,,3.3,1.1,30,52.4,8.7,10.83
114,원주,2022-12-19,-7.8,-13.1,-2.9,,2.2,.7,36,61.5,7.9,10.7
114,원주,2022-12-20,-5,-12.2,1.2,,1.3,.5,41,64.4,7.8,11.09
114,원주,2022-12-21,-1.4,-3.8,.9,2.8,2.2,.5,64,85.5,0,.52
114,원주,2022-12-22,-6.3,-10.1,.1,0,4.8,2.5,36,51.4,7.5,4.65
114,원주,2022-12-23,-10.8,-12.9,-7.9,0,4.8,1.9,44,54.6,5.8,8.31
114,원주,2022-12-24,-10.1,-15.3,-3.7,,1.6,.5,36,62.6,8.7,11.04
114,원주,2022-12-25,-7.8,-13.5,-1.7,,1.7,.5,45,70,8.7,10.96
114,원주,2022-12-26,-6.8,-11.6,-.5,,1.3,.4,48,72.8,7.9,7.92
114,원주,2022-12-27,-5.1,-11,1.8,,1.7,.5,36,70.3,8.7,10.31
114,원주,2022-12-28,-3.5,-8,.9,0,3.9,1.2,33,59.9,6.8,9.51
114,원주,2022-12-29,-4.4,-10.6,.2,,2.5,.7,31,56.5,8.7,11.22
114,원주,2022-12-30,-2.2,-5.4,1.4,0,2.8,.8,48,62.1,7.8,9.29
114,원주,2022-12-31,-3.7,-8,.8,0,1.5,.5,51,74,.4,4.57
114,원주,2023-01-01,0,-3.9,4.5,,3.2,1,25.7,52,8.5,10.43
114,원주,2023-01-02,-4.6,-8.7,0,,2.2,.8,28,49,8.6,10.93
114,원주,2023-01-03,-6,-11.6,0,,2.1,.7,26.5,57,8.6,12.02
114,원주,2023-01-04,-4.8,-10.5,2.6,,2.3,.6,23,57,8.5,10.38
114,원주,2023-01-05,-3.7,-9.5,3,,2.5,.6,30,64.8,8.3,9.58
114,원주,2023-01-06,-1.9,-8,4.5,.3,2.3,.6,43,69.8,8.2,10.46
114,원주,2023-01-07,1.1,-2.4,3.4,1.1,2.9,1,58,81.6,.4,3.23
114,원주,2023-01-08,-.3,-5.3,4.7,,1.3,.4,49,74.4,6.7,9.1
114,원주,2023-01-09,2.9,-1.9,8.2,0,2.7,.7,23,60.3,6,8.49
114,원주,2023-01-10,.3,-5.5,8.3,,1.5,.4,33,67.3,8.7,12.19
114,원주,2023-01-11,.6,-4.7,8.4,,2.1,.5,21,61.9,8.7,11.67
114,원주,2023-01-12,2.6,-4,12,0,1.1,.3,18,56.5,8.8,10.5
114,원주,2023-01-13,6.2,2.2,8.4,16.8,2.5,.4,53,93.4,0,1.57
114,원주,2023-01-14,6,3.4,7.6,2,2.1,.7,78,90,0,1.43
114,원주,2023-01-15,.6,-2.1,3.4,6.6,2.4,.6,75,87,0,.94
114,원주,2023-01-16,-3.5,-6.8,-1.9,0,2.2,.7,54,74.5,2.4,4.33
114,원주,2023-01-17,-4.5,-8.3,-1,,2.5,.6,51,74.6,3.4,4.67
114,원주,2023-01-18,-2.3,-5.4,1.6,0,2.4,.6,33,68.5,7.8,10.38
114,원주,2023-01-19,-1.8,-8.9,3.4,0,3,.6,46,68,8.5,10.31
114,원주,2023-01-20,-1.6,-7.1,4.1,.9,5.3,2.2,22,44.1,8.1,12.28
114,원주,2023-01-21,-5.6,-11.3,-.3,,2.7,.8,28,57.3,9,13.45
114,원주,2023-01-22,-1.8,-5.3,2.9,,1.3,.5,40,58.6,.7,5.83
114,원주,2023-01-23,.1,-4.2,5.2,,4.1,1.4,36,58.4,7.3,10.73
114,원주,2023-01-24,-11.9,-15.8,-2.5,,4.8,3.1,26,38.9,8.7,13.22
114,원주,2023-01-25,-12.5,-17.6,-7.6,,2.8,.8,24,43.9,9.1,13.5
114,원주,2023-01-26,-7.5,-11.8,-4.1,0,1.1,.3,49,76.1,0,2.75
114,원주,2023-01-27,-7.6,-10.9,-3.3,,4.8,1.5,28,59.1,7.6,10.53
114,원주,2023-01-28,-6.9,-13,-1.2,,3.6,1,30,55.6,9.1,12.92
114,원주,2023-01-29,-3,-10.6,2.5,.3,3.7,1,44,65.9,6.3,10.96
114,원주,2023-01-30,-2,-7.5,3.6,,3.2,.9,24,53.5,9.4,13.67
114,원주,2023-01-31,1,-7.7,7.6,,3.3,.9,33,58.4,8.2,11.82
114,원주,2023-02-01,3,-2.5,6.7,0,4.1,1.6,25,56.4,8.2,11.92
114,원주,2023-02-02,-2.3,-5.9,2,,2.3,.5,29,55.4,7.6,10.18
114,원주,2023-02-03,-1.2,-4.4,3.3,,2.5,.9,22,46.8,6.9,11.05
114,원주,2023-02-04,-1.7,-7.5,4.5,,3,.7,28,55.3,9.4,12.9
114,원주,2023-02-05,-1.3,-6.9,5.2,,2.1,.5,46,66.5,7.1,10.82
114,원주,2023-02-06,.8,-5.1,8.8,,1.2,.3,24,63.8,6.8,11.83
114,원주,2023-02-07,1.4,-3.4,8.5,,1.1,.3,29,61.9,5.1,8.88
114,원주,2023-02-08,1.1,-4.1,7,,2.3,.7,30,61.6,8.2,13.12
114,원주,2023-02-09,3,-4.9,10.1,0,3.7,1.1,25,54.8,7.5,12.83
114,원주,2023-02-10,3.5,-.5,7.2,0,2.6,.7,61,79.3,1.1,5.51
114,원주,2023-02-11,1.1,-3.2,7,,1.9,.5,50,78.4,4.7,10.42
114,원주,2023-02-12,2.7,-3.3,8.1,,1.9,.5,38,67.6,2.9,8.64
114,원주,2023-02-13,5.8,3.1,8.6,,2.9,1.2,46,61.1,.6,6.92
114,원주,2023-02-14,2.4,-.9,7.3,0,3.3,1.2,34,61.1,5.5,12.7
114,원주,2023-02-15,3,-1,7.2,,2.2,1.1,31,47.6,6.6,12.63
114,원주,2023-02-16,1.8,-1.6,4.8,0,3.1,1,46,63.4,.5,4.53
114,원주,2023-02-17,2.6,-3.2,9,,1.7,.6,27,57,7.6,13.55
114,원주,2023-02-18,5,1.8,8.3,,1,.3,36,50.8,0,2.95
114,원주,2023-02-19,4,-.4,7.8,0,4.8,1.7,23,51.4,4.5,8.17
114,원주,2023-02-20,-.3,-3.6,4.4,,4.8,1.8,13,41.3,9.3,16.89
114,원주,2023-02-21,-1.3,-6.8,4.6,,2.6,.7,18,41.4,9.8,17.35
114,원주,2023-02-22,1.2,-6.4,8.1,,3.2,.9,24,47,9.8,16.25
114,원주,2023-02-23,3.1,-2.4,8.5,,2.6,.9,31,49.9,9.8,14.97
114,원주,2023-02-24,3.3,-.6,9.2,,4.3,1.3,18,49.1,9.1,15.37
114,원주,2023-02-25,1,-4.1,6.5,,3.1,1,21,44.3,9.9,17.08
114,원주,2023-02-26,1.3,-5.2,8.2,,2.9,.7,18,43.1,10.1,18
114,원주,2023-02-27,3.7,-4.3,12.6,,3,.7,13,43.4,10.2,18.23
114,원주,2023-02-28,5.2,-3,11.7,,4,1.2,16,50.4,10.2,17.87
114,원주,2023-03-01,6.1,3.6,8.7,0,3.8,1.6,23,50.5,1.6,5.89
114,원주,2023-03-02,2.5,-1.6,6.8,,3.9,1.7,14,30.8,10.2,18.6
114,원주,2023-03-03,3.5,-3.5,10.5,,3.6,.9,34,53.9,10.1,17.21
114,원주,2023-03-04,6.2,-.5,13.7,,2,.6,25,58.3,6.1,14.45
114,원주,2023-03-05,7,-.2,15,,2.5,.7,22,53.3,9.6,16.37
114,원주,2023-03-06,7.5,-.5,16,,3.6,.9,13,43.8,10.2,18.15
