연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
2486,0,0,0,440,2016-01-19 17:24,서울특별시,구로구,고척동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,버스
2487,0,0,0,385,2016-01-19 17:45,강원도,철원군,갈말읍,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
2488,0,0,0,5161,2016-01-19 17:50,경기도,양평군,옥천면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판","판매,업무시설",일반업무,기타 일반업무시설
2489,0,0,0,2832,2016-01-19 17:59,전라북도,정읍시,과교동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,가연물 근접방치,"종이,목재,건초등",나무,주거,단독주택,단독주택
2490,0,0,0,2200,2016-01-19 18:05,경기도,여주시,강천면,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,야적장
2491,0,0,0,102,2016-01-19 18:17,인천광역시,부평구,부평동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),"침구,직물류","행주, 기름걸레",주거,공동주택,주상복합아파트
2492,0,0,0,9,2016-01-19 18:26,강원도,철원군,동송읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,합성수지,"플라스틱, PVC, 비닐, 장판",기타서비스,기타건축물,기타 건축물
2493,0,0,0,8525,2016-01-19 18:29,경기도,동두천시,상패동,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,"자동차,철도차량",자동차,화물자동차
2494,0,0,0,876,2016-01-19 18:30,경기도,파주시,동패동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,"판매,업무시설",판매시설,할인점(마트)
2495,0,0,0,1125,2016-01-19 18:35,강원도,강릉시,구정면,임야,"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림
2496,0,0,0,534,2016-01-19 18:42,대구광역시,동구,용계동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,운수자동차시설,자동차시설,"세차장, 폐차장"
2497,0,0,0,260,2016-01-19 19:11,서울특별시,서대문구,남가좌동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",생활서비스,음식점,한식
2498,0,0,0,809,2016-01-19 19:19,충청북도,보은군,탄부면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,주거,단독주택,단독주택
2499,0,0,0,190,2016-01-19 19:20,서울특별시,서초구,서초동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,음식점,호프집
2500,0,0,0,1140,2016-01-19 19:21,경기도,남양주시,화도읍,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",기타,야외,공터
2501,0,0,0,283,2016-01-19 19:26,경상남도,창원시 진해구,경화동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,자동제어 실패,"전기,전자",전선피복,주거,공동주택,아파트
2502,0,0,0,1230,2016-01-19 19:37,경기도,고양시일산동구,설문동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",산업시설,창고시설,"창고, 물품저장소"
2503,0,0,0,34650,2016-01-19 19:42,충청북도,충주시,직동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,버스
2504,0,0,0,60,2016-01-19 19:48,서울특별시,강동구,암사동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,공동주택,아파트
2505,0,0,0,7700,2016-01-19 19:55,경기도,여주시,강천면,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,"자동차,철도차량",자동차,승용자동차
2506,0,0,0,0,2016-01-19 20:00,대전광역시,동구,삼성동,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",기타,야외,기타야외
2507,0,0,0,48,2016-01-19 20:11,경상남도,거제시,양정동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"종이,목재,건초등","기타(종이,목재,건초등)",기타,야외,공터
2508,0,0,0,0,2016-01-19 20:13,부산광역시,동래구,사직동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,화물자동차
2509,0,0,0,0,2016-01-19 20:30,경상남도,김해시,생림면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,기타,야외,쓰레기
2510,0,0,0,2725,2016-01-19 20:33,서울특별시,강동구,천호동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,음식점,한식
2511,0,0,0,61,2016-01-19 20:34,부산광역시,중구,남포동4가,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,기타,야외,기타야외
2512,0,0,0,612,2016-01-19 21:05,경상남도,진주시,집현면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,기타(부주의),"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
2513,0,0,0,100,2016-01-19 21:07,서울특별시,서초구,방배동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,도로,변압기
2514,0,0,0,343,2016-01-19 21:08,충청남도,당진시,수청동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
2515,0,0,0,83339,2016-01-19 21:23,충청남도,천안시동남구,목천읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,단독주택
2516,0,0,0,53620,2016-01-19 21:26,경상남도,거제시,거제면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,산업시설,창고시설,"창고, 물품저장소"
2517,0,0,0,13,2016-01-19 21:32,경상남도,양산시,하북면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","침구,직물류",의류,생활서비스,일상서비스,이미용실
2518,0,0,0,1824,2016-01-19 21:32,인천광역시,남동구,논현동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,주상복합아파트
2519,0,0,0,580,2016-01-19 21:33,광주광역시,광산구,신창동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차
2520,0,0,0,469,2016-01-19 21:37,경기도,평택시,팽성읍,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,층간단락,기타,기타,기타,야외,기타야외
2521,0,0,0,1100,2016-01-19 21:40,세종특별자치시,세종,연서면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","기타(전기,전자)",산업시설,동식물시설,기타 동식물시설
2522,0,0,0,6600,2016-01-19 21:49,경기도,안산시단원구,선부동,"자동차,철도차량",미상(발화원인),미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
2523,0,0,0,94322,2016-01-19 22:03,강원도,강릉시,유천동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,가연물 근접방치,합성수지,스티로폼,주거,단독주택,단독주택
2524,0,0,0,2177,2016-01-19 22:08,인천광역시,서구,가좌동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
2525,0,0,0,71,2016-01-19 22:13,서울특별시,관악구,봉천동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),"종이,목재,건초등",종이,생활서비스,일상서비스,기타 일상서비스
2526,0,0,0,25,2016-01-19 22:26,제주특별자치도,서귀포시,중문동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",기타,기타,생활서비스,음식점,한식
2527,0,0,0,132,2016-01-19 23:01,경기도,양주시,백석읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
2528,0,0,0,207,2016-01-19 23:10,경상북도,경산시,진량읍,"건축,구조물",작동기기,역화,기계적 요인,"과열, 과부하",합성수지,기타(합성수지),주거,단독주택,단독주택
2529,0,0,0,11727,2016-01-19 23:12,경기도,연천군,군남면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
2530,0,0,0,779,2016-01-19 23:23,경상북도,안동시,일직면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,단독주택
2531,0,0,0,33227,2016-01-19 23:25,경기도,구리시,교문동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,기타(합성수지),주거,단독주택,다가구주택
2532,0,0,0,265,2016-01-19 23:34,충청북도,단양군,단양읍,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),합성수지,기타(합성수지),주거,공동주택,아파트
2533,1,0,1,17732,2016-01-19 23:39,경상북도,구미시,도개면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
2534,0,0,0,1510,2016-01-19 23:57,서울특별시,마포구,서교동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,생활서비스,음식점,양식
2535,0,0,0,353,2016-01-20 00:48,경기도,동두천시,보산동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,"침구,직물류","이불(베개,시트)",주거,단독주택,단독주택
2536,0,0,0,2007,2016-01-20 01:06,경기도,양주시,백석읍,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하",합성수지,합성고무(타이어),"자동차,철도차량",자동차,화물자동차
2537,0,0,0,1712505,2016-01-20 01:20,경기도,파주시,광탄면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,산업시설,공장시설,그 밖의 공업
2538,0,0,0,80,2016-01-20 01:35,경기도,수원시권선구,탑동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,기타,기타,생활서비스,음식점,기타 음식점
2539,0,0,0,5153,2016-01-20 03:08,경상남도,남해군,남면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",주거,단독주택,단독주택
2540,0,0,0,0,2016-01-20 04:25,서울특별시,강남구,개포동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
2541,0,0,0,6081,2016-01-20 04:27,경기도,파주시,동패동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,작업장,기타 작업장
2542,0,0,0,0,2016-01-20 04:28,강원도,춘천시,소양로2가,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,공터
2543,0,0,0,30,2016-01-20 04:29,경기도,용인시기흥구,신갈동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,주거,단독주택,다가구주택
2544,0,0,0,11,2016-01-20 04:29,전라남도,영암군,삼호읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,아파트
2545,0,0,0,0,2016-01-20 04:35,부산광역시,부산진구,범천동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",잔디,"판매,업무시설",일반업무,공사
2546,0,0,0,128,2016-01-20 04:37,대전광역시,중구,문화동,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",방화,방화,가구,"테이블, 의자",기타,야외,기타야외
2547,0,0,0,1740,2016-01-20 04:41,서울특별시,도봉구,방학동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"자동차,철도차량",자동차,화물자동차
2548,0,0,0,401,2016-01-20 04:46,경상남도,창원시 의창구,북면,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,기타야외
2549,0,0,0,8591,2016-01-20 05:26,전라남도,나주시,노안면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
2550,0,0,0,0,2016-01-20 05:32,부산광역시,연제구,연산동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,생활서비스,음식점,한식
2551,0,0,0,5129,2016-01-20 05:36,서울특별시,용산구,원효로4가,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,산업시설,작업장,"고철처리소, 고물상"
