화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2021-08-08 13:25,전라남도,진도군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,1100,기타,야외,쓰레기
2021-08-08 13:35,전라남도,여수시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자",전선피복,0,0,0,18,기타,야외,기타야외
2021-08-08 13:37,전라남도,담양군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,9503,교육시설,학교,대학교
2021-08-08 13:43,울산광역시,울주군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),기타,기타,0,0,0,325,주거,단독주택,단독주택
2021-08-08 13:53,충청남도,홍성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,0,0,0,720,산업시설,창고시설,"창고, 물품저장소"
2021-08-08 13:58,인천광역시,연수구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,140,주거,공동주택,주상복합아파트
2021-08-08 14:31,경상북도,경주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,163,생활서비스,음식점,양식
2021-08-08 14:59,경기도,평택시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,1420,생활서비스,음식점,"치킨,족발"
2021-08-08 15:04,충청남도,금산군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,0,기타,야외,쓰레기
2021-08-08 15:08,부산광역시,사상구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,기타,기타,1,0,1,192,주거,공동주택,아파트
2021-08-08 15:14,서울특별시,용산구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,375,주거,공동주택,다세대주택
2021-08-08 15:26,서울특별시,관악구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,아파트
2021-08-08 15:48,경기도,여주시,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자",전선피복,0,0,0,90,기타,야외,기타야외
2021-08-08 16:25,울산광역시,울주군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,식품,음식물,0,0,0,33,주거,공동주택,아파트
2021-08-08 16:33,경기도,김포시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,1393,주거,공동주택,아파트
2021-08-08 16:37,경상남도,밀양시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기",오일류,0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2021-08-08 16:39,서울특별시,강남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",화학적 요인,자연발화,"침구,직물류",의류,0,0,0,3650,"의료,복지시설",의료시설,병원
2021-08-08 16:49,제주특별자치도,서귀포시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",0,0,0,82,생활서비스,음식점,한식
2021-08-08 17:29,경기도,하남시,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,11,기타,야외,쓰레기
2021-08-08 17:35,서울특별시,성동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1630,산업시설,공장시설,"전기, 전자공업"
2021-08-08 17:38,경기도,안양시만안구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1171,주거,단독주택,다가구주택
2021-08-08 17:41,경기도,부천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","침구,직물류","기타(침구,직물류)",0,0,0,524,산업시설,작업장,기타 작업장
2021-08-08 18:04,경기도,시흥시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,8758,산업시설,공장시설,금속기계 및 기구공업
2021-08-08 18:31,서울특별시,광진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,1016,주거,단독주택,단독주택
2021-08-08 18:34,경상남도,창원시 마산합포구,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,577,주거,단독주택,단독주택
2021-08-08 18:38,경기도,수원시팔달구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1891,"판매,업무시설",판매시설,상점가
2021-08-08 18:50,경기도,시흥시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,4000,산업시설,공장시설,그 밖의 공업
2021-08-08 19:03,충청남도,부여군,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,4975,"자동차,철도차량",자동차,화물자동차
2021-08-08 19:17,강원도,홍천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,0,0,0,5901,주거,공동주택,아파트
2021-08-08 19:26,경상북도,문경시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,쓰레기류,쓰레기,0,0,0,2686,기타서비스,기타건축물,기타 건축물
2021-08-08 20:33,경상남도,거창군,기타(쓰레기 화재등),미상,미상,미상,미상,"종이,목재,건초등",건초,0,0,0,8,기타,야외,쓰레기
2021-08-08 21:14,광주광역시,남구,"자동차,철도차량","불꽃, 불티","모닥불, 연탄, 숯",방화,방화,"자동차,철도차량,선박,항공기",좌석시트,0,0,0,990,"자동차,철도차량",자동차,승용자동차
2021-08-08 21:15,경기도,화성시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","기타(침구,직물류)",0,0,0,134,주거,공동주택,연립주택
2021-08-08 21:47,전라남도,무안군,"자동차,철도차량",작동기기,전기적 아크(단락),교통사고,교통사고,"전기,전자","기타(전기,전자)",0,0,0,957,"자동차,철도차량",자동차,승용자동차
2021-08-08 21:47,서울특별시,서초구,"건축,구조물",미상,미상,미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,441,"판매,업무시설",일반업무,오피스텔
2021-08-08 21:55,강원도,강릉시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,0,0,0,5137,생활서비스,음식점,한식
2021-08-08 22:07,서울특별시,강남구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,431,"판매,업무시설",판매시설,기타 판매시설
2021-08-08 22:24,경상북도,구미시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,44,주거,공동주택,아파트
2021-08-08 22:37,서울특별시,성동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,50,주거,단독주택,다가구주택
2021-08-08 22:59,충청남도,서산시,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,화학적 폭발,기타,기타,1,0,1,11558,산업시설,공장시설,금속기계 및 기구공업
2021-08-08 23:17,강원도,고성군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,0,기타,야외,기타야외
2021-08-08 23:19,부산광역시,부산진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,525,"판매,업무시설",판매시설,전통시장
2021-08-08 23:55,충청북도,청주시 청원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,3671,주거,단독주택,다가구주택
2021-08-08 23:58,부산광역시,사하구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,3566,산업시설,공장시설,식료품공업
2021-08-09 00:12,대구광역시,북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자","콘센트, 스위치류",0,0,0,74,주거,단독주택,단독주택
2021-08-09 00:47,전라북도,전주시완산구,"자동차,철도차량","불꽃, 불티","모닥불, 연탄, 숯",방화의심,방화의심,기타,기타,0,0,0,1100,"자동차,철도차량",자동차,소형 승합차
2021-08-09 01:26,인천광역시,서구,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,59735,산업시설,공장시설,화학공업
2021-08-09 03:12,경기도,수원시영통구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,0,0,0,6613,주거,공동주택,아파트
2021-08-09 03:31,서울특별시,양천구,"건축,구조물",작동기기,기타(작동기기),기계적 요인,자동제어 실패,합성수지,아크릴수지,0,0,0,35,주거,공동주택,아파트
2021-08-09 04:31,경기도,고양시덕양구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,230,산업시설,동식물시설,계사
2021-08-09 04:46,경기도,하남시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),쓰레기류,쓰레기,0,0,0,152,"판매,업무시설",일반업무,오피스텔
2021-08-09 04:57,대전광역시,유성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,1771,주거,단독주택,단독주택
2021-08-09 05:24,전라남도,무안군,"자동차,철도차량",기타,기타,방화의심,방화의심,"자동차,철도차량,선박,항공기",좌석시트,0,0,0,990,"자동차,철도차량",자동차,승용자동차
2021-08-09 06:05,경상북도,상주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,합성수지,기타(합성수지),0,0,0,374,산업시설,창고시설,"냉장, 냉동창고"
2021-08-09 06:53,충청남도,천안시동남구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,기타,기타,0,0,0,822,산업시설,창고시설,기타 창고
2021-08-09 07:30,강원도,춘천시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",나무,0,0,0,0,기타,도로,기타도로
2021-08-09 07:46,경기도,이천시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,3300,"자동차,철도차량",자동차,승용자동차
2021-08-09 07:52,세종특별자치시,세종,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,526,"의료,복지시설",노유자시설,어린이집
2021-08-09 08:01,경기도,화성시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,180,기타,야외,기타야외
2021-08-09 08:07,충청북도,진천군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",가연성가스,기타(가연성가스),1,0,1,1,산업시설,공장시설,금속기계 및 기구공업
2021-08-09 10:30,경상북도,영천시,기타(쓰레기 화재등),자연적 발화열,햇볕,자연적인 요인,기타(자연적인요인),쓰레기류,쓰레기,0,0,0,1,기타,야외,쓰레기
2021-08-09 10:32,경기도,부천시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","콘센트, 스위치류",0,0,0,202,기타,야외,기타야외
2021-08-09 10:47,전라북도,장수군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",전기적 요인,절연열화에 의한 단락,"종이,목재,건초등",건초,0,0,0,1858,산업시설,동식물시설,우사
2021-08-09 11:11,부산광역시,동래구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,46,주거,공동주택,아파트
2021-08-09 11:21,경기도,의정부시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","침구,직물류","기타(침구,직물류)",1,0,1,17330,주거,공동주택,다세대주택
2021-08-09 11:24,경상북도,성주군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,924,산업시설,동식물시설,기타 동식물시설
2021-08-09 11:26,경기도,고양시일산동구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,500,기타,야외,기타야외
2021-08-09 11:37,전라남도,영암군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,260,"판매,업무시설",일반업무,일반빌딩
