연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
29188,0,0,0,135,2015-08-08 12:46,경기도,파주시,광탄면,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타,야외,기타야외
29189,0,0,0,101,2015-08-08 12:59,경기도,파주시,연다산동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29190,0,0,0,1950,2015-08-08 13:02,울산광역시,남구,옥동,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"자동차,철도차량,선박,항공기",화물,"자동차,철도차량",자동차,화물자동차
29191,0,0,0,220,2015-08-08 13:02,경기도,고양시일산동구,장항동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),"전기,전자","기타(전기,전자)",기타,야외,기타야외
29192,0,0,0,8871,2015-08-08 13:06,경기도,고양시일산동구,설문동,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),"전기,전자","기타(전기,전자)",산업시설,창고시설,"창고, 물품저장소"
29193,0,0,0,368,2015-08-08 13:06,경기도,고양시일산동구,장항동,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),"전기,전자","기타(전기,전자)",산업시설,공장시설,그 밖의 공업
29194,0,0,0,3603,2015-08-08 13:08,경기도,양주시,백석읍,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,생활서비스,음식점,한식
29195,0,0,0,471,2015-08-08 13:12,경기도,파주시,진동면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29196,0,0,0,291,2015-08-08 13:13,경기도,양주시,장흥면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29197,0,0,0,255,2015-08-08 13:16,경상남도,합천군,합천읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,가연성가스,프로판가스,주거,공동주택,아파트
29198,0,0,0,6095,2015-08-08 13:16,서울특별시,구로구,온수동,"건축,구조물",미상(발화원인),미상,미상,미상,"전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
29199,0,0,0,91,2015-08-08 13:17,경기도,파주시,파평면,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타,야외,기타야외
29200,0,0,0,4620,2015-08-08 13:19,전라남도,신안군,안좌면,"선박,항공기",미상(발화원인),미상,미상,미상,"전기,전자",전선피복,"선박,항공기",선박,화물선
29201,0,0,0,110,2015-08-08 13:22,충청남도,공주시,신풍면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자","전기, 전자기기 기판",주거,단독주택,단독주택
29202,0,0,0,193,2015-08-08 13:27,충청남도,공주시,신관동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
29203,0,0,0,94,2015-08-08 13:27,경기도,양주시,백석읍,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29204,0,0,0,1082,2015-08-08 13:30,경기도,의정부시,자일동,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자",전선피복,기타,야외,기타야외
29205,0,0,0,77,2015-08-08 13:32,경기도,연천군,백학면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전자기기 부속품,주거,단독주택,단독주택
29206,0,0,0,762,2015-08-08 13:33,경기도,고양시일산동구,설문동,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),"전기,전자","기타(전기,전자)",주거,단독주택,단독주택
29207,0,0,0,2352,2015-08-08 13:35,경기도,양주시,백석읍,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,산업시설,공장시설,펄프 및 제지공업
29208,0,0,0,64,2015-08-08 13:36,경기도,양주시,은현면,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타,야외,기타야외
29209,0,0,0,1630,2015-08-08 13:37,경기도,파주시,적성면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29210,0,0,0,121,2015-08-08 13:38,충청남도,아산시,풍기동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","기타(전기,전자)",기타,야외,기타야외
29211,0,0,0,231,2015-08-08 13:40,경기도,포천시,소흘읍,기타(쓰레기 화재등),자연적 발화열,낙뢰,기타,기타,기타,기타,기타,야외,기타야외
29212,0,0,0,365,2015-08-08 13:41,경기도,연천군,신서면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자","전기, 전자기기 케이스",생활서비스,음식점,제과점
29213,0,0,0,154,2015-08-08 13:41,경기도,시흥시,과림동,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자","전기, 전자기기 케이스",기타,야외,기타야외
29214,0,0,0,990,2015-08-08 13:43,경상북도,의성군,다인면,"자동차,철도차량","담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
29215,0,0,0,1406,2015-08-08 13:44,경기도,양주시,남면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
29216,0,0,0,94658,2015-08-08 13:46,경기도,동두천시,상패동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,산업시설,공장시설,그 밖의 공업
29217,0,0,0,301,2015-08-08 13:47,경기도,양주시,광사동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,생활서비스,음식점,한식
29218,0,0,0,110,2015-08-08 13:53,충청남도,공주시,유구읍,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자","전기, 전자기기 기판",산업시설,작업장,철공소
29219,0,0,0,151,2015-08-08 13:53,경기도,시흥시,방산동,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자",전선피복,기타,야외,기타야외
29220,0,0,0,53,2015-08-08 13:53,경기도,포천시,가산면,기타(쓰레기 화재등),자연적 발화열,낙뢰,기타,기타,"전기,전자","전기, 전자기기 기판",기타,야외,기타야외
29221,0,0,0,407,2015-08-08 13:55,경상남도,진주시,이반성면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
29222,0,0,0,12,2015-08-08 13:57,경기도,포천시,가산면,기타(쓰레기 화재등),자연적 발화열,낙뢰,기타,기타,"전기,전자",전선피복,기타,야외,기타야외
29223,0,0,0,300,2015-08-08 13:57,경기도,포천시,내촌면,기타(쓰레기 화재등),자연적 발화열,낙뢰,기타,기타,기타,기타,기타,야외,기타야외
29224,0,0,0,14479,2015-08-08 14:01,경기도,양주시,옥정동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
29225,0,0,0,74848,2015-08-08 14:03,경기도,양주시,고암동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자","기타(전기,전자)",주거,단독주택,단독주택
29226,0,0,0,60,2015-08-08 14:03,강원도,철원군,근북면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,단독주택
29227,0,0,0,1791,2015-08-08 14:11,충청남도,예산군,응봉면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자","기타(전기,전자)",산업시설,창고시설,기타 창고
29228,0,0,0,145,2015-08-08 14:17,충청북도,청주시흥덕구,옥산면,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),기타,기타,기타,야외,기타야외
29229,0,0,0,1091,2015-08-08 14:18,경기도,용인시처인구,호동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자","전기, 전자기기 케이스",주거,단독주택,단독주택
29230,0,0,0,9397,2015-08-08 14:18,충청북도,청주시흥덕구,강내면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),미상,미상,주거,기타주택,기타 주택
29231,0,0,0,220,2015-08-08 14:30,경상북도,상주시,부원동,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",임야,들불,기타 들불
29232,0,0,0,256,2015-08-08 14:39,경기도,시흥시,정왕동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,기타,야외,기타야외
29233,0,0,0,760,2015-08-08 14:48,경상북도,안동시,화성동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
29234,0,0,0,107,2015-08-08 14:59,광주광역시,광산구,쌍암동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","기타(전기,전자)",생활서비스,음식점,한식
29235,0,0,0,12171,2015-08-08 15:00,경기도,파주시,적성면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
29236,0,0,0,228,2015-08-08 15:06,경기도,구리시,사노동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,단독주택
29237,0,0,0,135,2015-08-08 15:11,경기도,파주시,파주읍,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타,야외,기타야외
29238,0,0,0,6976,2015-08-08 15:21,강원도,춘천시,신동면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",종이,주거,단독주택,단독주택
29239,0,0,0,963,2015-08-08 15:37,강원도,원주시,우산동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 케이스",주거,단독주택,단독주택
29240,0,0,0,23351,2015-08-08 15:40,전라북도,무주군,설천면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,미상,미상,기타서비스,기타건축물,기타 건축물
29241,0,0,0,122,2015-08-08 15:42,경기도,양평군,용문면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전자기기 부속품,산업시설,동식물시설,우사
29242,0,0,0,437,2015-08-08 15:46,경기도,양주시,광적면,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,산업시설,공장시설,펄프 및 제지공업
29243,0,0,0,257,2015-08-08 15:49,강원도,원주시,소초면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 케이스",산업시설,창고시설,"창고, 물품저장소"
29244,0,0,0,0,2015-08-08 15:56,경상남도,산청군,신등면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
29245,0,0,0,1051,2015-08-08 16:02,인천광역시,남구,주안동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,생활서비스,일상서비스,이미용실
29246,0,1,1,15234,2015-08-08 16:15,강원도,횡성군,갑천면,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),"전기,전자","전기, 전자기기 기판",주거,단독주택,단독주택
29247,0,0,0,4803,2015-08-08 16:16,경상북도,영천시,오미동,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,"전기,전자","기타(전기,전자)",주거,단독주택,단독주택
29248,0,0,0,220,2015-08-08 16:20,강원도,홍천군,동면,기타(쓰레기 화재등),자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,기타,야외,기타야외
29249,0,0,0,308,2015-08-08 16:35,부산광역시,부산진구,당감동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,기타,야외,기타야외
29250,0,0,0,0,2015-08-08 16:49,강원도,삼척시,가곡면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
29251,0,0,0,39130,2015-08-08 16:50,충청남도,예산군,덕산면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,일상서비스,문방구
29252,0,0,0,20471,2015-08-08 17:05,경기도,파주시,파주읍,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,기타(자연적인요인),"전기,전자",전선피복,주거,단독주택,단독주택
